date,close
12816,0.528882
12817,2.000507
12818,0.824079
12819,1.363649
12820,1.052667
12821,0.607951
12822,0.618392
12823,0.686796
12824,1.248895
12825,0.971421
12826,0.76878
12827,0.503437
12828,0.60556
12829,0.433534
12830,1.147045
12831,0.440268
12832,0.808372
12833,0.558288
12834,0.616222
12835,0.585214
12836,0.508962
12837,1.079133
12838,0.6612
12839,0.478842
12840,0.479634
12841,0.511391
12842,0.478586
12843,0.427567
12844,0.599071
12845,0.585702
12846,0.533134
12847,0.603501
12848,0.808835
12849,0.658769
12850,0.694684
12851,0.479316
12852,0.592307
12853,0.986214
12854,0.580535
12855,0.427694
12856,0.584609
12857,0.459006
12858,0.795357
12859,1.116497
12860,1.068804
12861,0.572879
12862,0.59702
12863,0.474109
12864,0.801298
12865,0.805737
12866,0.650753
12867,0.580046
12868,0.752799
12869,1.470061
12870,0.491977
12871,0.561455
12872,1.098988
12873,0.588753
12874,0.543726
12875,0.473957
12876,0.614615
12877,1.821805
12878,0.774731
12879,1.429994
12880,0.46565
12881,0.428555
12882,0.439939
12883,0.46406
12884,1.175472
12885,1.121495
12886,1.539588
12887,1.000592
12888,1.818266
12889,1.620617
12890,0.466951
12891,0.834501
12892,0.574989
12893,0.402836
12894,0.50963
12895,1.12609
12896,0.721717
12897,0.485525
12898,0.878889
12899,1.008255
12900,1.029084
12901,0.992027
12902,0.56729
12903,0.945505
12904,0.524778
12905,1.115828
12906,0.752438
12907,0.833409
12908,0.992157
12909,0.464832
12910,0.729206
12911,0.841365
12912,0.862445
12913,0.737559
12914,0.465666
12915,0.568748
12916,1.256688
12917,0.582708
12918,0.784166
12919,0.55944
12920,0.574033
12921,0.566452
12922,0.81493
12923,0.638352
12924,0.448778
12925,0.658215
12926,1.473552
12927,0.536008
12928,0.941614
12929,0.374466
12930,0.431258
12931,0.476581
12932,0.634347
12933,0.762695
12934,0.601946
12935,0.9049
12936,1.290618
12937,0.960077
12938,0.87791
12939,0.531592
12940,0.551092
12941,0.682736
12942,0.628439
12943,1.794167
12944,0.600579
12945,0.482211
12946,0.558379
12947,0.689729
12948,0.626072
12949,2.493729
12950,2.134351
12951,0.892592
12952,0.637869
12953,1.612465
12954,1.209102
12955,1.051435
12956,0.942488
12957,0.597531
12958,0.821934
12959,1.00143
12960,1.125878
12961,0.992863
12962,1.167443
12963,0.601527
12964,0.587028
12965,0.46234
12966,0.567913
12967,1.008212
12968,1.095839
12969,0.779545
12970,0.483849
12971,0.883352
12972,0.884091
12973,1.425869
12974,0.546392
12975,0.378907
12976,0.47601
12977,0.472766
12978,2.533773
12979,1.294613
12980,1.779317
12981,0.58651
12982,0.479384
12983,0.547518
12984,0.584255
12985,0.48528
12986,0.913255
12987,1.117288
12988,1.161397
12989,0.469048
12990,0.346294
12991,0.370502
12992,0.411565
12993,0.412972
12994,0.434534
12995,0.427868
12996,0.446254
12997,0.456921
12998,0.444377
12999,0.590248
13000,0.597045
13001,0.463504
13002,1.453151
13003,0.505258
13004,0.74311
13005,1.185051
13006,0.642136
13007,0.750364
13008,0.578006
13009,1.371589
13010,1.139174
13011,1.018202
13012,0.783606
13013,0.588257
13014,0.598945
13015,0.55209
13016,6.50814
13017,0.523816
13018,0.668344
13019,0.612767
13020,1.07531
13021,1.171997
13022,1.111244
13023,1.207237
13024,0.593569
13025,0.564261
13026,0.519769
13027,0.584096
13028,0.517366
13029,0.411748
13030,0.632668
13031,0.549342
13032,0.450423
13033,0.622036
13034,0.509658
13035,0.617534
13036,1.209228
13037,0.76597
13038,0.801366
13039,0.564328
13040,1.115612
13041,0.832097
13042,1.019739
13043,0.699817
13044,1.52754
13045,1.16139
13046,0.545116
13047,0.449571
13048,0.696033
13049,1.255628
13050,1.201179
13051,0.784296
13052,1.300959
13053,1.089996
13054,1.181312
13055,1.053709
13056,0.791352
13057,0.576932
13058,0.614608
13059,1.206523
13060,1.800643
13061,0.98704
13062,0.960176
13063,1.152774
13064,0.698991
13065,0.575116
13066,0.481867
13067,0.433445
13068,1.435698
13069,0.831706
13070,0.505696
13071,1.267329
13072,1.043665
13073,1.161554
13074,0.79885
13075,0.569477
13076,0.597263
13077,0.852218
13078,1.48506
13079,0.983166
13080,0.999891
13081,1.256265
13082,0.986263
13083,1.252956
13084,1.243012
13085,1.077134
13086,0.970788
13087,1.002469
13088,1.178285
13089,1.289237
13090,0.57716
13091,0.513782
13092,0.465375
13093,1.50391
13094,1.18396
13095,1.386807
13096,1.340044
13097,1.030176
13098,1.296471
13099,1.390767
13100,1.310737
13101,1.083141
13102,1.103318
13103,1.028814
13104,0.806434
13105,0.514473
13106,0.757351
13107,1.143959
13108,1.359408
13109,1.117779
13110,1.242224
13111,0.951938
13112,0.924769
13113,0.536028
13114,0.757532
13115,0.735975
13116,1.745011
13117,1.12432
13118,1.212514
13119,1.448913
13120,0.966397
13121,0.79672
13122,1.514683
13123,1.253222
13124,1.275333
13125,1.128055
13126,1.493369
13127,0.748339
13128,0.71926
13129,0.888172
13130,1.568817
13131,0.780803
13132,0.53356
13133,0.756064
13134,2.695661
13135,2.10371
13136,0.549201
13137,0.630084
13138,0.610856
13139,0.937093
13140,1.123888
13141,0.99458
13142,1.16036
13143,1.129655
13144,1.200129
13145,0.836513
13146,1.088426
13147,1.018944
13148,1.220297
13149,0.836592
13150,0.545551
13151,0.61647
13152,1.181369
13153,1.213912
13154,1.011485
13155,1.191797
13156,1.398801
13157,0.932725
13158,0.624141
13159,0.814891
13160,1.338493
13161,1.274735
13162,0.613536
13163,0.805591
13164,0.98081
13165,1.391239
13166,1.258109
13167,1.310544
13168,1.063557
13169,0.579884
13170,0.53969
13171,0.591822
13172,1.275966
13173,1.450995
13174,1.290292
13175,0.911188
13176,0.55854
13177,1.02927
13178,1.112097
13179,0.823324
13180,2.125097
13181,1.158582
13182,0.597084
13183,1.121502
13184,1.480724
13185,1.343855
13186,1.282286
13187,0.82778
13188,1.390122
13189,1.084495
13190,2.044859
13191,1.469241
13192,0.607859
13193,2.146875
13194,0.960833
13195,0.877472
13196,1.502687
13197,1.099782
13198,0.741178
13199,1.181594
13200,1.208883
13201,1.254983
13202,0.659165
13203,0.474421
13204,0.972261
13205,1.229638
13206,1.165836
13207,0.976031
13208,1.061811
13209,1.144623
13210,0.790849
13211,0.464037
13212,0.918732
13213,0.680838
13214,0.454605
13215,0.482421
13216,0.5633
13217,0.788704
13218,0.545373
13219,0.523387
13220,0.867466
13221,0.53572
13222,0.802567
13223,0.550541
13224,0.50766
13225,0.666497
13226,0.447481
13227,0.720026
13228,0.588249
13229,1.14259
13230,0.72987
13231,0.880515
13232,1.351198
13233,0.932549
13234,0.632678
13235,0.671901
13236,1.041812
13237,0.852993
13238,0.665166
13239,1.027395
13240,1.013275
13241,1.166116
13242,1.014625
13243,1.098123
13244,0.884249
13245,0.585792
13246,2.396169
13247,0.999303
13248,0.439428
13249,1.201556
13250,0.812207
13251,0.902684
13252,1.072873
13253,0.888431
13254,0.473187
13255,0.308245
13256,0.403905
13257,0.879009
13258,0.606111
13259,0.671434
13260,0.537489
13261,0.459765
13262,0.590081
13263,1.133936
13264,1.081981
13265,1.066771
13266,0.401364
13267,0.644494
13268,0.46045
13269,0.587359
13270,0.440683
13271,0.553314
13272,0.547506
13273,0.589268
13274,0.502598
13275,1.641532
13276,0.503539
13277,0.556223
13278,0.492179
13279,0.629714
13280,0.483777
13281,0.473069
13282,0.813799
13283,0.487084
13284,0.475997
13285,0.81468
13286,0.608407
13287,0.617225
13288,0.629932
13289,1.662083
13290,0.861538
13291,0.508015
13292,0.668664
13293,1.034063
13294,0.4037
13295,0.641071
13296,0.510141
13297,0.620897
13298,0.607923
13299,0.416767
13300,0.652634
13301,0.619728
13302,0.708234
13303,1.563876
13304,0.787765
13305,0.421759
13306,0.439146
13307,0.350309
13308,0.454792
13309,0.494248
13310,0.443977
13311,1.48505
13312,0.554515
13313,0.841709
13314,0.386734
13315,0.512114
13316,0.445381
13317,0.509371
13318,0.417695
13319,0.401275
13320,1.133154
13321,1.563007
13322,1.481738
13323,1.193695
13324,0.655593
13325,0.606219
13326,1.458031
13327,0.603188
13328,0.412205
13329,0.575203
13330,0.5086
13331,0.497254
13332,0.641402
13333,2.001876
13334,0.431924
13335,0.487264
13336,0.893844
13337,1.475835
13338,0.45891
13339,0.888338
13340,1.183739
13341,0.879034
13342,0.471942
13343,0.465902
13344,0.742518
13345,0.599257
13346,0.455469
13347,0.429952
13348,0.860239
13349,0.924589
13350,0.584826
13351,0.49255
13352,0.776024
13353,0.829641
13354,0.440096
13355,1.511204
13356,0.612765
13357,5.14768
13358,0.451004
13359,0.419029
13360,0.415727
13361,0.479491
13362,0.59919
13363,1.604533
13364,1.337483
13365,1.131694
13366,0.57316
13367,0.669608
13368,1.429352
13369,0.813017
13370,0.876605
13371,0.462326
13372,0.416038
13373,0.470247
13374,0.522869
13375,0.432561
13376,0.383317
13377,0.339846
13378,0.430079
13379,0.43796
13380,0.437992
13381,0.450538
13382,0.411732
13383,0.553548
13384,0.747972
13385,0.883572
13386,1.221229
13387,1.08763
13388,1.183618
13389,1.002003
13390,1.235662
13391,0.508615
13392,0.620634
13393,0.533384
13394,1.146016
13395,0.960298
13396,0.48596
13397,1.004947
13398,0.891691
13399,0.511576
13400,0.85813
13401,1.442694
13402,1.047692
13403,1.24532
13404,0.934817
13405,1.068201
13406,1.064141
13407,0.95356
13408,0.873169
13409,0.637394
13410,0.625497
13411,0.877101
13412,0.781598
13413,0.496413
13414,0.819227
13415,1.005079
13416,0.705157
13417,0.462944
13418,0.498588
13419,0.510922
13420,0.469885
13421,0.680846
13422,1.091475
13423,0.457673
13424,0.650562
13425,0.387134
13426,0.460056
13427,0.956669
13428,0.599974
13429,0.596436
13430,0.692031
13431,0.687221
13432,0.519115
13433,0.446078
13434,0.574387
13435,0.576405
13436,0.914864
13437,0.495927
13438,0.481727
13439,0.33845
13440,1.639648
13441,0.56241
13442,0.643714
13443,0.604175
13444,0.979488
13445,0.562986
13446,0.739835
13447,0.755512
13448,0.496879
13449,0.584098
13450,0.547306
13451,0.480546
13452,0.61434
13453,0.696037
13454,0.619247
13455,0.400688
13456,2.221612
13457,0.761599
13458,0.546154
13459,0.618955
13460,0.76943
13461,1.07718
13462,1.106963
13463,0.593288
13464,0.694982
13465,0.638035
13466,1.551373
13467,0.902659
13468,0.808472
13469,0.915532
13470,1.122566
13471,0.767027
13472,0.930459
13473,0.921919
13474,0.630935
13475,0.506017
13476,1.535066
13477,1.032139
13478,0.939359
13479,0.698781
13480,0.982941
13481,0.742685
13482,1.129793
13483,1.227744
13484,0.626035
13485,0.521191
13486,0.390368
13487,0.548706
13488,1.040847
13489,0.515117
13490,0.461854
13491,0.523877
13492,0.650422
13493,0.546364
13494,0.481234
13495,0.482686
13496,0.568033
13497,0.577166
13498,1.196128
13499,0.702542
13500,0.369877
13501,0.431862
13502,1.001882
13503,0.43501
13504,0.37155
13505,0.40132
13506,0.921768
13507,0.946844
13508,1.126367
13509,0.597115
13510,0.773646
13511,1.078978
13512,1.0385
13513,1.48611
13514,1.156069
13515,1.017464
13516,1.060379
13517,0.612578
13518,1.165712
13519,1.92913
13520,0.827807
13521,0.84314
13522,1.618143
13523,0.841844
13524,0.731161
13525,0.733065
13526,0.500629
13527,1.506787
13528,0.761227
13529,1.361416
13530,1.067491
13531,0.724644
13532,0.447314
13533,0.85103
13534,0.443083
13535,0.475213
13536,0.393599
13537,0.387284
13538,0.455637
13539,0.518407
13540,0.406901
13541,0.47126
13542,0.423172
13543,0.487219
13544,1.064919
13545,0.506967
13546,0.353704
13547,1.159885
13548,0.562106
13549,0.572046
13550,1.847994
13551,0.499397
13552,1.14582
13553,0.675076
13554,0.994768
13555,0.550226
13556,0.988649
13557,0.88244
13558,0.473385
13559,0.504289
13560,0.517179
13561,0.635854
13562,0.551733
13563,0.514966
13564,0.433771
13565,0.660603
13566,0.77525
13567,0.839244
13568,0.657415
13569,0.593938
13570,0.418272
13571,0.813872
13572,0.789617
13573,0.679241
13574,0.526587
13575,0.79372
13576,0.848671
13577,1.107938
13578,1.095677
13579,0.903252
13580,6.764198
13581,0.411303
13582,0.446054
13583,0.733982
13584,0.885214
13585,0.475211
13586,0.355418
13587,0.581694
13588,0.561864
13589,0.44816
13590,0.462667
13591,0.644563
13592,0.557271
13593,1.179883
13594,1.528916
13595,0.580039
13596,1.06278
13597,0.532043
13598,0.877414
13599,0.502218
13600,0.409292
13601,0.531498
13602,0.535449
13603,0.480206
13604,0.497901
13605,1.443088
13606,1.088483
13607,1.37278
13608,1.169832
13609,0.844438
13610,0.635426
13611,1.149585
13612,0.600893
13613,0.513957
13614,0.477172
13615,0.455938
13616,0.722738
13617,1.037836
13618,0.824025
13619,0.851474
13620,0.814868
13621,1.12224
13622,0.865861
13623,0.516328
13624,0.593699
13625,0.737156
13626,0.712813
13627,0.93864
13628,0.876821
13629,0.671348
13630,1.211701
13631,0.456931
13632,0.427013
13633,0.333413
13634,0.352559
13635,0.470575
13636,0.563505
13637,0.509644
13638,0.62715
13639,1.265304
13640,0.504576
13641,0.671335
13642,0.898397
13643,0.557108
13644,0.405607
13645,0.420406
13646,0.546298
13647,0.87734
13648,0.89121
13649,1.292661
13650,1.256288
13651,0.577497
13652,1.020769
13653,0.553334
13654,0.446782
13655,0.359709
13656,0.415399
13657,0.378566
13658,0.425036
13659,0.440536
13660,0.387932
13661,0.556915
13662,0.557641
13663,0.539825
13664,0.475057
13665,0.279337
13666,0.515072
13667,0.636397
13668,0.495909
13669,0.535695
13670,0.490704
13671,0.572203
13672,0.545642
13673,0.419682
13674,0.581686
13675,0.685925
13676,0.938409
13677,0.713071
13678,0.930993
13679,1.038184
13680,1.00558
13681,0.904368
13682,0.389772
13683,1.260424
13684,1.254467
13685,0.539218
13686,1.312708
13687,1.073721
13688,1.048165
13689,1.281432
13690,0.696051
13691,1.029439
13692,0.927546
13693,0.637212
13694,0.563357
13695,0.536283
13696,0.468474
13697,0.60994
13698,0.616714
13699,0.563249
13700,0.922129
13701,0.556559
13702,0.835463
13703,1.484305
13704,1.347061
13705,1.316298
13706,0.582544
13707,0.551146
13708,0.49532
13709,0.557257
13710,0.830585
13711,0.578191
13712,0.534348
13713,0.473792
13714,0.542024
13715,0.451484
13716,0.470814
13717,1.057041
13718,0.941141
13719,0.454461
13720,0.514099
13721,0.494369
13722,0.637173
13723,0.57873
13724,0.623188
13725,0.650305
13726,0.487084
13727,0.594432
13728,0.568763
13729,0.549568
13730,0.451379
13731,0.560943
13732,0.429437
13733,0.488461
13734,0.500236
13735,0.544328
13736,0.505696
13737,0.555542
13738,0.599811
13739,0.450932
13740,0.670185
13741,1.157698
13742,1.000819
13743,0.605139
13744,0.721092
13745,0.784685
13746,0.412174
13747,0.545798
13748,0.606096
13749,0.669946
13750,0.667297
13751,0.500663
13752,0.675721
13753,0.591864
13754,0.647917
13755,0.69176
13756,0.601993
13757,0.525231
13758,0.500965
13759,0.46749
13760,1.331263
13761,2.155086
13762,1.005047
13763,0.458944
13764,0.521438
13765,0.413192
13766,0.498257
13767,0.503845
13768,0.560859
13769,0.478718
13770,0.563042
13771,0.609627
13772,0.784342
13773,1.1228
13774,1.006165
13775,1.08399
13776,0.60221
13777,0.619997
13778,0.507401
13779,0.587795
13780,0.854195
13781,1.483476
13782,0.583325
13783,0.358378
13784,0.38514
13785,0.455308
13786,0.590691
13787,0.436472
13788,0.525919
13789,0.510984
13790,0.497097
13791,0.509977
13792,0.532521
13793,5.332996
13794,0.597566
13795,0.697103
13796,0.773233
13797,0.517645
13798,1.270355
13799,0.549691
13800,2.684904
13801,0.744175
13802,0.623166
13803,0.556107
13804,0.446528
13805,0.572664
13806,0.419243
13807,0.495001
13808,0.593093
13809,0.464503
13810,1.196286
13811,0.555979
13812,0.603908
13813,0.678371
13814,0.729234
13815,0.560715
13816,0.616572
13817,0.534108
13818,0.741013
13819,1.252219
13820,1.327098
13821,0.517009
13822,1.270274
13823,1.705169
13824,1.176933
13825,1.123924
13826,1.219462
13827,0.448964
13828,0.617519
13829,0.502696
13830,0.503635
13831,0.413734
13832,0.56535
13833,1.586796
13834,1.158106
13835,1.168541
13836,2.103121
13837,0.804362
13838,0.644584
13839,0.64133
13840,0.727354
13841,0.542913
13842,0.482677
13843,0.513085
13844,0.460605
13845,0.514678
13846,0.513262
13847,0.713213
13848,1.311076
13849,0.621815
13850,1.461657
13851,0.753306
13852,1.783187
13853,1.036409
13854,1.139699
13855,1.27043
13856,0.604052
13857,0.571315
13858,1.620433
13859,1.659302
13860,1.151001
13861,1.367316
13862,0.637773
13863,0.549439
13864,1.493976
13865,1.469888
13866,0.486128
13867,0.541943
13868,1.024421
13869,1.142506
13870,1.671496
13871,1.744158
13872,1.057075
13873,1.32989
13874,1.166241
13875,1.235319
13876,1.271614
13877,0.566803
13878,0.545887
13879,0.436851
13880,0.528273
13881,0.696687
13882,0.651504
13883,0.664048
13884,0.564581
13885,1.275833
13886,1.611342
13887,1.413337
13888,0.595565
13889,0.610116
13890,0.904055
13891,1.112622
13892,0.587813
13893,0.57908
13894,0.650242
13895,0.592907
13896,0.589772
13897,0.689889
13898,0.492889
13899,0.463782
13900,0.965145
13901,0.681635
13902,1.672512
13903,0.511143
13904,0.413312
13905,0.864467
13906,0.527792
13907,0.38309
13908,0.559681
13909,1.354388
13910,1.491366
13911,0.902294
13912,0.502543
13913,0.633938
13914,0.507654
13915,0.595487
13916,0.477651
13917,1.314703
13918,0.529527
13919,1.084814
13920,0.828177
13921,1.604707
13922,0.466121
13923,1.274188
13924,0.713584
13925,1.097169
13926,0.484853
13927,0.55242
13928,1.551367
13929,1.735218
13930,1.662834
13931,0.855218
13932,1.236853
13933,1.267649
13934,1.0597
13935,1.421422
13936,0.569132
13937,1.314338
13938,0.549598
13939,0.429579
13940,0.974387
13941,0.53371
13942,0.712768
13943,0.643541
13944,0.5674
13945,0.445652
13946,0.534416
13947,0.498338
13948,0.558954
13949,0.528149
13950,0.398937
13951,0.441693
13952,0.542383
13953,0.531072
13954,0.45512
13955,0.36097
13956,0.457597
13957,0.487993
13958,0.565429
13959,0.478784
13960,0.675358
13961,0.895513
13962,0.881725
13963,1.434311
13964,1.135458
13965,0.76327
13966,0.833868
13967,0.590923
13968,0.562208
13969,0.556238
13970,0.835171
13971,0.579207
13972,0.480945
13973,0.43191
13974,0.352745
13975,0.471133
13976,1.344597
13977,1.360983
13978,0.607476
13979,0.521137
13980,0.567112
13981,0.582644
13982,0.805813
13983,0.917745
13984,0.569886
13985,0.509013
13986,0.481824
13987,0.491411
13988,0.520036
13989,0.636353
13990,1.509492
13991,0.961838
13992,0.832334
13993,0.575375
13994,0.512464
13995,0.573149
13996,0.639656
13997,0.578729
13998,0.476498
13999,0.563535
14000,0.582815
14001,0.532686
14002,0.51693
14003,0.649467
14004,0.49697
14005,0.611863
14006,8.602238
14007,0.528646
14008,0.613064
14009,0.608976
14010,0.525579
14011,0.594399
14012,0.79181
14013,0.666444
14014,0.568193
14015,0.514499
14016,0.476398
14017,0.552884
14018,0.340131
14019,0.459309
14020,0.384663
14021,0.461529
14022,0.379048
14023,0.459956
14024,0.524481
14025,0.481496
14026,0.485962
14027,0.484737
14028,0.536259
14029,0.468981
14030,0.535524
14031,0.482308
14032,0.439974
14033,0.449561
14034,0.448874
14035,0.395723
14036,0.624388
14037,0.478906
14038,0.599294
14039,0.609362
14040,0.699818
14041,1.250964
14042,1.03377
14043,0.490607
14044,0.570378
14045,0.53443
14046,0.526949
14047,0.475978
14048,0.559259
14049,0.652862
14050,1.786072
14051,0.575061
14052,0.571486
14053,0.658749
14054,0.364329
14055,1.719717
14056,0.516127
14057,0.443819
14058,0.537067
14059,0.947169
14060,0.787272
14061,0.76823
14062,0.580888
14063,0.559634
14064,0.541249
14065,0.677354
14066,0.60476
14067,0.492069
14068,0.525628
14069,0.519879
14070,0.438066
14071,0.985342
14072,1.998617
14073,0.583804
14074,0.499437
14075,0.559717
14076,0.500456
14077,0.442712
14078,1.504975
14079,0.891141
14080,0.610802
14081,0.509498
14082,0.576405
14083,0.601083
14084,1.002873
14085,0.455641
14086,0.438039
14087,1.077712
14088,0.722034
14089,0.500826
14090,0.539271
14091,0.768903
14092,1.095438
14093,1.205072
14094,0.393803
14095,0.344917
14096,0.373217
14097,0.575717
14098,0.53867
14099,0.438809
14100,0.558208
14101,0.500934
14102,0.558635
14103,0.459018
14104,1.531653
14105,1.955538
14106,0.593747
14107,0.602889
14108,0.549114
14109,0.577453
14110,0.994372
14111,0.443843
14112,0.470722
14113,0.912005
14114,0.591164
14115,0.561101
14116,0.575164
14117,0.554509
14118,0.683346
14119,0.61494
14120,0.589309
14121,0.48509
14122,0.674762
14123,0.718416
14124,0.492539
14125,0.586106
14126,0.506788
14127,0.500102
14128,0.502921
14129,0.520235
14130,0.562562
14131,1.146519
14132,0.45769
14133,0.455139
14134,0.836173
14135,0.953608
14136,0.918888
14137,0.508832
14138,0.522718
14139,0.646238
14140,0.718234
14141,0.57351
14142,0.494079
14143,0.431837
14144,0.488878
14145,0.39284
14146,0.394676
14147,0.619977
14148,0.674439
14149,0.464374
14150,0.464465
14151,0.516745
14152,0.597262
14153,0.553775
14154,0.629994
14155,1.56445
14156,1.894839
14157,0.950905
14158,1.583263
14159,0.734686
14160,0.443819
14161,0.587296
14162,0.514829
14163,0.344624
14164,0.984197
14165,1.09756
14166,1.604629
14167,0.682247
14168,1.631897
14169,1.360846
14170,1.111395
14171,1.172728
14172,1.212787
14173,1.007462
14174,0.557759
14175,0.488492
14176,0.423583
14177,0.465976
14178,0.43672
14179,0.413333
14180,0.53086
14181,0.996248
14182,0.551892
14183,0.444421
14184,0.452769
14185,1.100817
14186,1.13404
14187,1.292655
14188,0.613122
14189,1.096858
14190,0.484738
14191,0.53443
14192,1.097184
14193,0.559149
14194,0.568189
14195,0.606442
14196,1.400718
14197,1.097069
14198,1.591869
14199,0.550183
14200,0.546693
14201,0.77671
14202,0.870573
14203,0.634758
14204,0.818437
14205,0.600081
14206,1.188608
14207,0.676898
14208,0.492743
14209,0.664285
14210,0.597853
14211,1.272836
14212,1.004765
14213,1.05134
14214,0.555338
14215,5.719014
14216,0.543007
14217,0.653825
14218,0.487501
14219,0.456442
14220,0.506672
14221,0.413974
14222,0.544375
14223,0.52806
14224,0.522824
14225,1.154001
14226,1.152112
14227,0.727384
14228,0.923222
14229,0.697689
14230,1.052152
14231,0.519286
14232,0.485847
14233,0.570039
14234,0.570332
14235,0.580737
14236,0.744941
14237,0.996809
14238,1.492027
14239,0.64
14240,1.107946
14241,0.595614
14242,0.533539
14243,0.586497
14244,0.595541
14245,0.431878
14246,0.43928
14247,0.451005
14248,0.341176
14249,0.584547
14250,0.622577
14251,0.596551
14252,1.807551
14253,0.496811
14254,0.965049
14255,1.183255
14256,0.601734
14257,0.589091
14258,0.587358
14259,0.566163
14260,0.509341
14261,0.551279
14262,0.494166
14263,0.651782
14264,1.173295
14265,1.193972
14266,1.201482
14267,0.444897
14268,0.564344
14269,0.564244
14270,0.457573
14271,0.7971
14272,0.788275
14273,0.423502
14274,0.508085
14275,0.559312
14276,0.448461
14277,0.439393
14278,0.529437
14279,0.421515
14280,0.505927
14281,0.57198
14282,0.851217
14283,0.532524
14284,0.595427
14285,1.754853
14286,2.10196
14287,0.536261
14288,0.787292
14289,0.646996
14290,1.160015
14291,0.477853
14292,0.551893
14293,0.466355
14294,0.59878
14295,1.193863
14296,0.710715
14297,0.538982
14298,0.383028
14299,2.539775
14300,0.700389
14301,0.516646
14302,0.503763
14303,1.420939
14304,0.638413
14305,0.465704
14306,0.381783
14307,0.553077
14308,0.454296
14309,0.565282
14310,0.625403
14311,0.521312
14312,0.771205
14313,1.274426
14314,0.593918
14315,0.661514
14316,0.553475
14317,0.58589
14318,1.142269
14319,0.479573
14320,0.49053
14321,0.566274
14322,0.445229
14323,0.471607
14324,0.620321
14325,0.648094
14326,0.418388
14327,1.599972
14328,1.68416
14329,0.574061
14330,0.803239
14331,0.979388
14332,0.545191
14333,0.978364
14334,0.638739
14335,0.523373
14336,0.562757
14337,0.761561
14338,0.599144
14339,0.568154
14340,0.603421
14341,0.834183
14342,0.551033
14343,0.583468
14344,0.647292
14345,0.63333
14346,0.616832
14347,0.569301
14348,0.64375
14349,0.636933
14350,0.563636
14351,0.62393
14352,0.600042
14353,0.493718
14354,0.548292
14355,0.453503
14356,0.576302
14357,0.578773
14358,0.461785
14359,0.971715
14360,0.62294
14361,0.527905
14362,0.641928
14363,0.558504
14364,0.599386
14365,0.541939
14366,0.499205
14367,0.705925
14368,0.587904
14371,5.660011
14369,9.48611
14370,8.042354
14372,0.535028
14373,0.345858
14374,0.608409
14375,0.581478
14376,0.554335
14377,0.634925
14378,0.846135
14379,0.546184
14380,0.600922
14381,0.498947
14382,0.630719
14383,0.567381
14384,0.579162
14385,0.598226
14386,0.490122
14387,0.539639
14388,1.136222
14389,0.900543
14390,0.457291
14391,0.54253
14392,0.517752
14393,0.985187
14394,0.607734
14395,0.640037
14396,0.564949
14397,1.760796
14398,0.574668
14399,1.050309
14400,0.657405
14401,1.838656
14402,0.466632
14403,0.59018
14404,0.467955
14405,0.608987
14406,0.85641
14407,0.474863
14408,0.457391
14409,0.396709
14410,0.564211
14411,0.612536
14412,1.276769
14413,0.641934
14414,0.603757
14415,0.764711
14416,1.386156
14417,0.988346
14418,0.878456
14419,0.664158
14420,1.852679
14421,0.619524
14422,0.425564
14423,0.487734
14424,0.662946
14425,0.768641
14426,1.078842
14427,0.64862
14428,1.22378
14429,0.718506
14430,0.661085
14431,0.720147
14432,0.587521
14433,0.992185
14434,0.673267
14435,0.572883
14436,1.158887
14437,0.732467
14438,1.090197
14439,0.614888
14440,0.649186
14441,0.664415
14442,0.736852
14443,1.273065
14444,0.510491
14445,0.711287
14446,0.750935
14447,0.654496
14448,0.638886
14449,0.52702
14450,0.538154
14451,0.779813
14452,0.608749
14453,2.283216
14454,0.706618
14455,0.737714
14456,0.69267
14457,0.832044
14458,0.770044
14459,0.987522
14460,0.660565
14461,0.777763
14462,0.597922
14463,0.741586
14464,0.545537
14465,0.770603
14466,0.658807
14467,0.520943
14468,0.936672
14469,0.862985
14470,1.137287
14471,0.864491
14472,0.687507
14473,0.649628
14474,0.620329
14475,0.610584
14476,0.940988
14477,0.700819
14478,0.701417
14479,0.857566
14480,0.816446
14481,0.92611
14482,0.614633
14483,0.597644
14484,0.718412
14485,0.578327
14486,0.616241
14487,0.604837
14488,0.452602
14489,0.774573
14490,0.63229
14491,0.645628
14492,0.734112
14493,0.793128
14494,1.279977
14495,1.456144
14496,0.689179
14497,0.580846
14498,0.52202
14499,0.889952
14500,1.724513
14501,0.629748
14502,0.566862
14503,0.705425
14504,0.562871
14505,0.53442
14506,0.749588
14507,1.178307
14508,1.002977
14509,1.764646
14510,2.196958
14511,0.695199
14512,0.699009
14513,0.552705
14514,2.26094
14515,0.96424
14516,0.867749
14517,0.542114
14518,0.55532
14519,0.415898
14520,0.674771
14521,0.688094
14522,0.721791
14523,0.782159
14524,0.68704
14525,0.561605
14526,0.774272
14527,1.235768
14528,1.982336
14529,1.095741
14530,1.252258
14531,1.234283
14532,1.468638
14533,0.756803
14534,0.528722
14535,0.608949
14536,0.780346
14537,0.789132
14538,0.688125
14539,1.133522
14540,1.428265
14541,1.090763
14542,0.87097
14543,1.654623
14544,1.736464
14545,1.073201
14546,0.813207
14547,0.644597
14548,0.585671
14549,1.40071
14550,0.973458
14551,3.120248
14552,0.615963
14553,0.613471
14554,0.837743
14555,0.99242
14556,1.108244
14557,1.205699
14558,1.666769
14559,1.429353
14560,1.075558
14561,1.122286
14562,1.278583
14563,0.692707
14564,1.338392
